cod;nome;período;valor
14;RR;2008;38
13;AM;2008;481
12;AC;2008;76
11;RO;2008;210
28;SE;2008;313
29;BA;2008;2994
31;MG;2008;2204
50;MS;2008;345
32;ES;2008;1113
33;RJ;2008;3092
35;SP;2008;2948
41;PR;2008;1914
42;SC;2008;406
43;RS;2008;1199
53;DF;2008;492
27;AL;2008;1142
51;MT;2008;428
52;GO;2008;971
26;PE;2008;2621
24;RN;2008;402
42;SC;2009;429
26;PE;2009;2281
53;DF;2009;523
52;GO;2009;977
51;MT;2009;469
50;MS;2009;354
43;RS;2009;1081
41;PR;2009;2078
35;SP;2009;2940
33;RJ;2009;2841
32;ES;2009;1164
31;MG;2009;2062
29;BA;2009;3427
28;SE;2009;324
27;AL;2009;1115
11;RO;2009;231
12;AC;2009;78
13;AM;2009;540
14;RR;2009;52
15;PA;2009;1717
16;AP;2009;108
17;TO;2009;135
21;MA;2009;775
22;PI;2009;205
23;CE;2009;1196
24;RN;2009;455
25;PB;2009;710
51;MT;2010;462
52;GO;2010;1088
53;DF;2010;452
25;PB;2010;834
11;RO;2010;226
12;AC;2010;74
13;AM;2010;634
14;RR;2010;52
15;PA;2010;1935
16;AP;2010;168
17;TO;2010;178
21;MA;2010;837
22;PI;2010;195
23;CE;2010;1494
24;RN;2010;439
26;PE;2010;1977
27;AL;2010;1287
28;SE;2010;351
29;BA;2010;3571
31;MG;2010;1956
32;ES;2010;1036
33;RJ;2010;3020
35;SP;2010;2671
41;PR;2010;1970
42;SC;2010;380
43;RS;2010;983
50;MS;2010;292
52;GO;2011;1201
11;RO;2011;187
12;AC;2011;73
13;AM;2011;791
14;RR;2011;39
15;PA;2011;1758
16;AP;2011;122
17;TO;2011;160
21;MA;2011;820
22;PI;2011;223
23;CE;2011;1568
24;RN;2011;596
25;PB;2011;915
26;PE;2011;1928
27;AL;2011;1321
28;SE;2011;371
29;BA;2011;3221
31;MG;2011;2250
32;ES;2011;1005
33;RJ;2011;2409
