cod;nome;período;valor
25;PB;2013;84
51;MT;2013;34
51;MT;2014;45
50;MS;2014;20
31;MG;2014;171
21;MA;2014;75
52;GO;2014;153
32;ES;2014;89
53;DF;2014;30
23;CE;2014;200
29;BA;2014;216
16;AP;2014;8
13;AM;2014;33
27;AL;2014;85
12;AC;2014;6
17;TO;2014;13
35;SP;2014;199
28;SE;2014;50
42;SC;2014;39
43;RS;2014;129
14;RR;2014;4
11;RO;2014;28
24;RN;2014;68
33;RJ;2014;215
41;PR;2014;138
22;PI;2014;25
26;PE;2014;138
25;PB;2014;81
15;PA;2014;132
23;CE;2015;166
12;AC;2015;5
27;AL;2015;61
13;AM;2015;44
16;AP;2015;7
29;BA;2015;219
53;DF;2015;24
32;ES;2015;78
52;GO;2015;134
21;MA;2015;67
31;MG;2015;204
50;MS;2015;19
51;MT;2015;50
15;PA;2015;144
25;PB;2015;73
26;PE;2015;128
22;PI;2015;33
41;PR;2015;94
33;RJ;2015;196
24;RN;2015;57
11;RO;2015;35
14;RR;2015;7
43;RS;2015;158
42;SC;2015;34
28;SE;2015;53
35;SP;2015;175
17;TO;2015;13
14;RR;2016;7
11;RO;2016;27
24;RN;2016;76
12;AC;2016;11
27;AL;2016;72
13;AM;2016;43
16;AP;2016;7
29;BA;2016;261
23;CE;2016;139
53;DF;2016;31
32;ES;2016;57
52;GO;2016;128
21;MA;2016;84
31;MG;2016;169
50;MS;2016;25
51;MT;2016;38
15;PA;2016;178
25;PB;2016;62
26;PE;2016;146
22;PI;2016;22
41;PR;2016;105
33;RJ;2016;202
17;TO;2016;14
35;SP;2016;156
28;SE;2016;39
42;SC;2016;50
43;RS;2016;190
51;MT;2017;40
50;MS;2017;21
31;MG;2017;146
21;MA;2017;56
52;GO;2017;129
32;ES;2017;89
53;DF;2017;25
23;CE;2017;282
29;BA;2017;286
16;AP;2017;9
13;AM;2017;51
27;AL;2017;77
12;AC;2017;17
15;PA;2017;202
25;PB;2017;51
26;PE;2017;189
22;PI;2017;25
41;PR;2017;110
33;RJ;2017;219
24;RN;2017;122
11;RO;2017;30
17;TO;2017;18
35;SP;2017;163
28;SE;2017;57
42;SC;2017;35
43;RS;2017;188
14;RR;2017;4
41;PR;2018;89
24;RN;2018;78
11;RO;2018;20
14;RR;2018;9
43;RS;2018;147
33;RJ;2018;198
42;SC;2018;32
28;SE;2018;25
17;TO;2018;19
35;SP;2018;116
12;AC;2018;22
27;AL;2018;44
13;AM;2018;51
16;AP;2018;9
29;BA;2018;257
23;CE;2018;379
53;DF;2018;20
32;ES;2018;55
52;GO;2018;117
21;MA;2018;50
31;MG;2018;137
50;MS;2018;21
51;MT;2018;31
15;PA;2018;197
25;PB;2018;56
26;PE;2018;137
22;PI;2018;14
50;MS;2019;14
53;DF;2019;20
32;ES;2019;42
52;GO;2019;67
21;MA;2019;44
31;MG;2019;120
51;MT;2019;33
15;PA;2019;135
25;PB;2019;39
26;PE;2019;127
22;PI;2019;17
43;RS;2019;132
14;RR;2019;6
11;RO;2019;13
24;RN;2019;75
33;RJ;2019;107
41;PR;2019;86
12;AC;2019;17
27;AL;2019;47
13;AM;2019;49
16;AP;2019;10
29;BA;2019;250
23;CE;2019;159
17;TO;2019;16
35;SP;2019;118
28;SE;2019;28
42;SC;2019;46
31;MG;2020;99
32;ES;2020;58
33;RJ;2020;123
35;SP;2020;108
41;PR;2020;93
42;SC;2020;31
43;RS;2020;122
50;MS;2020;25
51;MT;2020;40
52;GO;2020;54
53;DF;2020;16
11;RO;2020;17
12;AC;2020;16
13;AM;2020;39
14;RR;2020;7
15;PA;2020;99
16;AP;2020;12
17;TO;2020;16
21;MA;2020;67
22;PI;2020;23
23;CE;2020;253
24;RN;2020;65
25;PB;2020;56
26;PE;2020;134
27;AL;2020;42
28;SE;2020;26
29;BA;2020;279
31;MG;2021;86
32;ES;2021;62
33;RJ;2021;112
35;SP;2021;92
41;PR;2021;82
42;SC;2021;33
43;RS;2021;118
50;MS;2021;35
51;MT;2021;30
52;GO;2021;51
53;DF;2021;15
11;RO;2021;27
12;AC;2021;6
13;AM;2021;73
14;RR;2021;7
15;PA;2021;100
16;AP;2021;11
17;TO;2021;14
21;MA;2021;71
22;PI;2021;38
23;CE;2021;264
24;RN;2021;48
25;PB;2021;43
26;PE;2021;153
27;AL;2021;29
28;SE;2021;21
29;BA;2021;292
31;MG;2022;104
50;MS;2022;18
51;MT;2022;55
23;CE;2022;196
29;BA;2022;266
13;AM;2022;55
16;AP;2022;6
32;ES;2022;51
53;DF;2022;13
21;MA;2022;54
52;GO;2022;56
12;AC;2022;8
27;AL;2022;32
28;SE;2022;19
35;SP;2022;103
42;SC;2022;26
14;RR;2022;9
11;RO;2022;31
43;RS;2022;150
17;TO;2022;10
24;RN;2022;48
33;RJ;2022;110
22;PI;2022;40
26;PE;2022;135
41;PR;2022;130
25;PB;2022;64
15;PA;2022;106
