cod;nome;período;valor
52;GO;2017;2094
51;MT;2017;780
50;MS;2017;385
43;RS;2017;772
42;SC;2017;247
41;PR;2017;647
31;MG;2018;2265
11;RO;2018;323
12;AC;2018;322
13;AM;2018;1300
14;RR;2018;282
15;PA;2018;3827
16;AP;2018;377
17;TO;2018;430
21;MA;2018;1656
22;PI;2018;488
23;CE;2018;4051
24;RN;2018;1509
25;PB;2018;1085
26;PE;2018;3387
27;AL;2018;1120
28;SE;2018;1045
29;BA;2018;5717
32;ES;2018;887
33;RJ;2018;4448
35;SP;2018;1571
41;PR;2018;607
42;SC;2018;157
43;RS;2018;619
50;MS;2018;320
51;MT;2018;695
52;GO;2018;1929
53;DF;2018;372
53;DF;2019;339
11;RO;2019;295
12;AC;2019;252
13;AM;2019;1284
14;RR;2019;148
15;PA;2019;2887
16;AP;2019;330
17;TO;2019;337
21;MA;2019;1402
22;PI;2019;454
23;CE;2019;2036
24;RN;2019;1110
25;PB;2019;800
26;PE;2019;2749
27;AL;2019;993
28;SE;2019;884
29;BA;2019;5264
31;MG;2019;1938
32;ES;2019;802
33;RJ;2019;2435
35;SP;2019;1535
41;PR;2019;542
42;SC;2019;163
43;RS;2019;463
50;MS;2019;280
51;MT;2019;639
52;GO;2019;1627
11;RO;2020;311
12;AC;2020;232
13;AM;2020;1093
14;RR;2020;150
15;PA;2020;2381
16;AP;2020;345
17;TO;2020;370
21;MA;2020;1736
22;PI;2020;521
23;CE;2020;3457
24;RN;2020;1169
25;PB;2020;929
26;PE;2020;3040
27;AL;2020;1165
28;SE;2020;891
29;BA;2020;6124
31;MG;2020;1789
32;ES;2020;865
33;RJ;2020;3387
35;SP;2020;1505
41;PR;2020;692
42;SC;2020;168
43;RS;2020;474
50;MS;2020;278
51;MT;2020;689
52;GO;2020;1594
53;DF;2020;306
53;DF;2021;277
13;AM;2021;1505
14;RR;2021;181
15;PA;2021;2425
16;AP;2021;428
17;TO;2021;333
21;MA;2021;1644
22;PI;2021;611
23;CE;2021;2906
24;RN;2021;996
25;PB;2021;927
26;PE;2021;2641
27;AL;2021;979
28;SE;2021;707
29;BA;2021;6302
31;MG;2021;1688
32;ES;2021;874
33;RJ;2021;3312
35;SP;2021;1373
41;PR;2021;848
42;SC;2021;161
43;RS;2021;411
50;MS;2021;346
51;MT;2021;610
52;GO;2021;1304
12;AC;2021;158
11;RO;2021;359
53;DF;2022;243
14;RR;2022;153
13;AM;2022;1461
12;AC;2022;185
15;PA;2022;2444
16;AP;2022;328
17;TO;2022;351
21;MA;2022;1625
22;PI;2022;631
23;CE;2022;2536
24;RN;2022;972
25;PB;2022;841
26;PE;2022;2658
27;AL;2022;1029
28;SE;2022;696
29;BA;2022;5891
31;MG;2022;1801
32;ES;2022;844
33;RJ;2022;2652
35;SP;2022;1415
41;PR;2022;978
42;SC;2022;137
43;RS;2022;434
50;MS;2022;302
51;MT;2022;737
52;GO;2022;1235
11;RO;2022;414
