cod;nome;período;valor
43;RS;2010;185
11;RO;2010;11
14;RR;2010;2
42;SC;2010;94
35;SP;2010;424
28;SE;2010;6
17;TO;2010;3
17;TO;2011;11
51;MT;2011;27
29;BA;2011;40
23;CE;2011;24
21;MA;2011;20
53;DF;2011;16
42;SC;2011;68
52;GO;2011;67
32;ES;2011;40
14;RR;2011;1
28;SE;2011;9
11;RO;2011;14
43;RS;2011;180
24;RN;2011;11
12;AC;2011;4
33;RJ;2011;127
22;PI;2011;4
27;AL;2011;7
26;PE;2011;21
35;SP;2011;380
41;PR;2011;220
25;PB;2011;18
15;PA;2011;27
16;AP;2011;3
31;MG;2011;165
50;MS;2011;38
13;AM;2011;15
53;DF;2012;11
11;RO;2012;13
17;TO;2012;9
23;CE;2012;26
43;RS;2012;202
16;AP;2012;2
50;MS;2012;32
24;RN;2012;16
31;MG;2012;148
29;BA;2012;42
33;RJ;2012;125
12;AC;2012;1
22;PI;2012;5
51;MT;2012;35
27;AL;2012;12
35;SP;2012;370
42;SC;2012;85
21;MA;2012;16
26;PE;2012;21
52;GO;2012;67
32;ES;2012;17
15;PA;2012;27
25;PB;2012;8
14;RR;2012;10
13;AM;2012;28
41;PR;2012;248
28;SE;2012;9
42;SC;2013;82
11;RO;2013;20
51;MT;2013;28
25;PB;2013;12
52;GO;2013;66
16;AP;2013;2
50;MS;2013;34
43;RS;2013;173
32;ES;2013;36
31;MG;2013;145
13;AM;2013;22
29;BA;2013;42
41;PR;2013;223
24;RN;2013;20
21;MA;2013;23
27;AL;2013;18
23;CE;2013;34
14;RR;2013;21
26;PE;2013;27
33;RJ;2013;137
28;SE;2013;8
15;PA;2013;35
53;DF;2013;12
12;AC;2013;3
35;SP;2013;401
22;PI;2013;10
17;TO;2013;7
51;MT;2014;33
17;TO;2014;6
28;SE;2014;9
35;SP;2014;371
42;SC;2014;88
14;RR;2014;14
11;RO;2014;15
43;RS;2014;196
24;RN;2014;21
33;RJ;2014;164
22;PI;2014;4
26;PE;2014;33
41;PR;2014;218
25;PB;2014;13
15;PA;2014;21
31;MG;2014;141
50;MS;2014;40
21;MA;2014;21
52;GO;2014;77
32;ES;2014;25
53;DF;2014;13
23;CE;2014;25
29;BA;2014;50
13;AM;2014;13
16;AP;2014;1
27;AL;2014;4
12;AC;2014;4
28;SE;2015;5
22;PI;2015;8
42;SC;2015;79
33;RJ;2015;150
17;TO;2015;8
21;MA;2015;27
16;AP;2015;3
35;SP;2015;349
50;MS;2015;20
31;MG;2015;139
23;CE;2015;21
41;PR;2015;193
