cod;nome;período;valor
14;RR;2006;1342
11;RO;2006;356
43;RS;2006;352
24;RN;2006;2085
33;RJ;2006;5370
22;PI;2006;5460
26;PE;2006;1194
41;PR;2006;2870
25;PB;2006;2269
15;PA;2006;388
31;MG;2006;1244
51;MT;2006;589
21;MA;2006;285
52;GO;2006;1017
32;ES;2006;181
53;DF;2006;455
23;CE;2006;79
29;BA;2006;75
13;AM;2006;1223
16;AP;2006;35
27;AL;2006;357
12;AC;2006;48
28;SE;2006;913
17;TO;2006;402
28;SE;2007;936
14;RR;2007;1559
42;SC;2007;371
12;AC;2007;47
27;AL;2007;390
16;AP;2007;26
13;AM;2007;1327
29;BA;2007;55
23;CE;2007;80
53;DF;2007;579
32;ES;2007;169
52;GO;2007;1181
21;MA;2007;415
51;MT;2007;613
50;MS;2007;3511
31;MG;2007;1478
15;PA;2007;329
25;PB;2007;2565
41;PR;2007;2765
26;PE;2007;1252
22;PI;2007;4824
33;RJ;2007;3859
24;RN;2007;2150
43;RS;2007;356
11;RO;2007;312
35;SP;2007;507
17;TO;2007;488
28;SE;2008;1117
17;TO;2008;541
35;SP;2008;536
42;SC;2008;370
14;RR;2008;1683
11;RO;2008;269
43;RS;2008;461
24;RN;2008;2366
33;RJ;2008;3598
22;PI;2008;4108
26;PE;2008;1370
41;PR;2008;2580
25;PB;2008;3620
15;PA;2008;357
31;MG;2008;1541
50;MS;2008;3277
51;MT;2008;701
21;MA;2008;500
52;GO;2008;1284
32;ES;2008;151
53;DF;2008;673
23;CE;2008;88
29;BA;2008;61
13;AM;2008;1837
12;AC;2008;40
16;AP;2008;27
27;AL;2008;426
41;PR;2009;2406
33;RJ;2009;3606
24;RN;2009;2470
11;RO;2009;325
14;RR;2009;1519
43;RS;2009;471
17;TO;2009;623
35;SP;2009;528
53;DF;2009;753
23;CE;2009;116
28;SE;2009;1183
42;SC;2009;401
12;AC;2009;59
27;AL;2009;544
13;AM;2009;1953
16;AP;2009;23
29;BA;2009;66
32;ES;2009;170
52;GO;2009;1441
21;MA;2009;590
31;MG;2009;1479
50;MS;2009;2931
51;MT;2009;951
15;PA;2009;435
25;PB;2009;4136
26;PE;2009;1418
22;PI;2009;3805
25;PB;2010;4201
35;SP;2010;538
28;SE;2010;1237
17;TO;2010;534
27;AL;2010;607
16;AP;2010;27
13;AM;2010;2373
29;BA;2010;98
23;CE;2010;122
53;DF;2010;785
32;ES;2010;191
52;GO;2010;1954
21;MA;2010;578
51;MT;2010;1129
50;MS;2010;2497
31;MG;2010;1633
15;PA;2010;434
42;SC;2010;322
41;PR;2010;2259
26;PE;2010;1265
22;PI;2010;3912
33;RJ;2010;3233
12;AC;2010;56
24;RN;2010;2441
43;RS;2010;441
11;RO;2010;333
14;RR;2010;1376
42;SC;2011;333
17;TO;2011;613
35;SP;2011;568
28;SE;2011;1446
12;AC;2011;45
27;AL;2011;847
16;AP;2011;25
13;AM;2011;1968
29;BA;2011;71
23;CE;2011;145
53;DF;2011;893
32;ES;2011;241
52;GO;2011;1944
21;MA;2011;744
51;MT;2011;1271
50;MS;2011;2393
31;MG;2011;1819
15;PA;2011;493
25;PB;2011;3913
41;PR;2011;2779
26;PE;2011;1247
22;PI;2011;3228
33;RJ;2011;3068
24;RN;2011;2222
43;RS;2011;450
11;RO;2011;263
14;RR;2011;1413
11;RO;2012;312
17;TO;2012;682
28;SE;2012;1820
35;SP;2012;604
42;SC;2012;324
14;RR;2012;1602
43;RS;2012;454
24;RN;2012;2262
33;RJ;2012;3639
22;PI;2012;3281
26;PE;2012;1229
41;PR;2012;3012
25;PB;2012;4329
15;PA;2012;618
31;MG;2012;1637
50;MS;2012;2358
51;MT;2012;1135
21;MA;2012;824
52;GO;2012;2992
32;ES;2012;293
53;DF;2012;1111
23;CE;2012;160
29;BA;2012;111
13;AM;2012;2013
16;AP;2012;29
27;AL;2012;803
12;AC;2012;81
24;RN;2013;1901
43;RS;2013;405
11;RO;2013;282
14;RR;2013;1602
42;SC;2013;294
35;SP;2013;711
12;AC;2013;86
27;AL;2013;662
13;AM;2013;2099
16;AP;2013;65
29;BA;2013;98
23;CE;2013;133
53;DF;2013;1338
32;ES;2013;342
52;GO;2013;3455
21;MA;2013;1094
31;MG;2013;1756
50;MS;2013;2159
51;MT;2013;1174
15;PA;2013;701
25;PB;2013;4039
28;SE;2013;1994
17;TO;2013;554
41;PR;2013;3262
26;PE;2013;1176
22;PI;2013;3365
33;RJ;2013;3260
13;AM;2014;2170
23;CE;2014;162
53;DF;2014;1613
32;ES;2014;430
52;GO;2014;3595
21;MA;2014;1246
51;MT;2014;1171
50;MS;2014;2403
31;MG;2014;1721
15;PA;2014;848
25;PB;2014;4451
41;PR;2014;3204
26;PE;2014;1203
22;PI;2014;3415
33;RJ;2014;3335
14;RR;2014;1926
42;SC;2014;337
35;SP;2014;809
28;SE;2014;1899
17;TO;2014;601
24;RN;2014;1932
43;RS;2014;460
11;RO;2014;373
12;AC;2014;109
27;AL;2014;729
16;AP;2014;43
29;BA;2014;144
50;MS;2015;2930
21;MA;2015;1181
52;GO;2015;3227
32;ES;2015;367
53;DF;2015;1649
23;CE;2015;263
29;BA;2015;147
13;AM;2015;2389
16;AP;2015;50
27;AL;2015;886
12;AC;2015;111
15;PA;2015;1055
25;PB;2015;4330
41;PR;2015;3010
26;PE;2015;1014
22;PI;2015;2978
33;RJ;2015;2919
24;RN;2015;1877
43;RS;2015;536
17;TO;2015;465
35;SP;2015;718
28;SE;2015;2024
42;SC;2015;297
14;RR;2015;2124
11;RO;2015;348
31;MG;2015;1415
51;MT;2015;1190
11;RO;2016;438
26;PE;2016;911
22;PI;2016;3801
41;PR;2016;3151
33;RJ;2016;2562
17;TO;2016;485
35;SP;2016;713
28;SE;2016;2012
42;SC;2016;301
43;RS;2016;561
14;RR;2016;2314
24;RN;2016;2020
12;AC;2016;215
27;AL;2016;748
13;AM;2016;2866
16;AP;2016;65
29;BA;2016;215
23;CE;2016;298
53;DF;2016;1540
32;ES;2016;417
52;GO;2016;2769
21;MA;2016;1493
31;MG;2016;1473
50;MS;2016;3328
51;MT;2016;998
15;PA;2016;1220
25;PB;2016;5188
15;PA;2017;1049
27;AL;2017;924
13;AM;2017;3157
16;AP;2017;89
29;BA;2017;168
12;AC;2017;366
23;CE;2017;299
53;DF;2017;1425
32;ES;2017;351
52;GO;2017;4416
21;MA;2017;1804
25;PB;2017;5136
43;RS;2017;618
31;MG;2017;1449
17;TO;2017;376
28;SE;2017;1924
35;SP;2017;629
42;SC;2017;305
14;RR;2017;2403
11;RO;2017;342
50;MS;2017;4287
51;MT;2017;1003
41;PR;2017;2921
33;RJ;2017;2354
24;RN;2017;1722
26;PE;2017;1137
22;PI;2017;4174
25;PB;2018;4714
31;MG;2018;1135
50;MS;2018;3227
51;MT;2018;949
21;MA;2018;1561
52;GO;2018;3825
32;ES;2018;358
53;DF;2018;1233
23;CE;2018;302
29;BA;2018;232
13;AM;2018;3231
16;AP;2018;171
27;AL;2018;910
12;AC;2018;289
17;TO;2018;308
28;SE;2018;1741
35;SP;2018;535
42;SC;2018;222
14;RR;2018;1927
11;RO;2018;279
43;RS;2018;411
24;RN;2018;1431
33;RJ;2018;1891
22;PI;2018;4056
26;PE;2018;836
41;PR;2018;2100
15;PA;2018;934
11;RO;2019;250
14;RR;2019;1468
43;RS;2019;335
42;SC;2019;202
28;SE;2019;1390
35;SP;2019;457
25;PB;2019;4343
26;PE;2019;739
22;PI;2019;2210
41;PR;2019;1758
33;RJ;2019;1624
17;TO;2019;237
27;AL;2019;930
12;AC;2019;205
15;PA;2019;743
51;MT;2019;682
50;MS;2019;2584
31;MG;2019;786
16;AP;2019;77
13;AM;2019;2200
29;BA;2019;218
23;CE;2019;234
53;DF;2019;1028
32;ES;2019;331
52;GO;2019;1741
21;MA;2019;1106
24;RN;2019;1104
22;PI;2020;2606
17;TO;2020;232
28;SE;2020;1337
35;SP;2020;544
42;SC;2020;182
14;RR;2020;1420
11;RO;2020;239
43;RS;2020;341
24;RN;2020;1318
33;RJ;2020;1677
26;PE;2020;869
41;PR;2020;1603
25;PB;2020;4808
15;PA;2020;795
31;MG;2020;827
50;MS;2020;2943
51;MT;2020;863
21;MA;2020;1157
52;GO;2020;3189
32;ES;2020;411
53;DF;2020;1379
23;CE;2020;262
29;BA;2020;210
13;AM;2020;1782
16;AP;2020;95
27;AL;2020;743
12;AC;2020;211
25;PB;2021;5001
17;TO;2021;178
28;SE;2021;960
35;SP;2021;498
42;SC;2021;238
14;RR;2021;1260
11;RO;2021;320
15;PA;2021;641
12;AC;2021;112
27;AL;2021;1198
16;AP;2021;98
13;AM;2021;1833
29;BA;2021;303
23;CE;2021;239
53;DF;2021;1376
32;ES;2021;519
52;GO;2021;2709
21;MA;2021;975
51;MT;2021;887
50;MS;2021;2646
31;MG;2021;707
43;RS;2021;342
24;RN;2021;1290
33;RJ;2021;1556
22;PI;2021;2881
26;PE;2021;829
41;PR;2021;1508
17;TO;2022;250
35;SP;2022;1655
42;SC;2022;321
14;RR;2022;97
11;RO;2022;364
13;AM;2022;1130
16;AP;2022;286
27;AL;2022;816
12;AC;2022;132
28;SE;2022;627
29;BA;2022;5320
23;CE;2022;2294
53;DF;2022;190
32;ES;2022;792
52;GO;2022;1024
21;MA;2022;1294
51;MT;2022;637
50;MS;2022;269
31;MG;2022;1661
15;PA;2022;1975
25;PB;2022;854
41;PR;2022;1726
26;PE;2022;2596
22;PI;2022;568
33;RJ;2022;2523
24;RN;2022;914
43;RS;2022;1327
