cod;nome;período;valor
31;MG;2022;7.88
32;ES;2022;11.17
33;RJ;2022;11.33
35;SP;2022;5.66
41;PR;2022;20.01
42;SC;2022;8.56
43;RS;2022;16.28
50;MS;2022;15.93
51;MT;2022;22.47
52;GO;2022;13.06
53;DF;2022;5.74
