cod;nome;período;valor
31;MG;2002;24.6
21;MA;2002;12.15
32;ES;2002;9.95
53;DF;2002;38.99
23;CE;2002;20.07
29;BA;2002;16.76
16;AP;2002;30.72
13;AM;2002;8
12;AC;2002;17.93
12;AC;2003;23.85
33;RJ;2003;65.99
41;PR;2003;36.74
22;PI;2003;10.01
26;PE;2003;87.42
25;PB;2003;21.77
15;PA;2003;22.89
51;MT;2003;25
50;MS;2003;48.33
31;MG;2003;33.84
21;MA;2003;13.39
52;GO;2003;45.46
32;ES;2003;81.44
53;DF;2003;49.83
23;CE;2003;20.45
29;BA;2003;16.19
16;AP;2003;29.35
13;AM;2003;14.34
27;AL;2003;35.02
17;TO;2003;10.7
42;SC;2003;18.49
43;RS;2003;27.9
14;RR;2003;24.48
11;RO;2003;9.04
24;RN;2003;19.4
35;SP;2003;46.53
28;SE;2003;32.67
13;AM;2004;14.23
43;RS;2004;29.31
52;GO;2004;26.28
28;SE;2004;24.48
21;MA;2004;13.26
24;RN;2004;12.79
14;RR;2004;11.85
22;PI;2004;10.83
50;MS;2004;29.69
12;AC;2004;31.68
27;AL;2004;33.82
25;PB;2004;32.03
17;TO;2004;14.8
35;SP;2004;35.29
42;SC;2004;15.28
11;RO;2004;65.1
33;RJ;2004;76.28
41;PR;2004;43.43
26;PE;2004;78.46
15;PA;2004;21.83
51;MT;2004;47.88
31;MG;2004;36.41
32;ES;2004;8.28
53;DF;2004;40.19
23;CE;2004;23.5
29;BA;2004;21.45
16;AP;2004;25.36
26;PE;2005;79.3
16;AP;2005;27.31
29;BA;2005;26.86
15;PA;2005;25.81
23;CE;2005;23.57
17;TO;2005;15.07
35;SP;2005;27.41
28;SE;2005;16.91
42;SC;2005;16.5
43;RS;2005;31.31
14;RR;2005;15.28
11;RO;2005;57.53
24;RN;2005;12.15
33;RJ;2005;63.02
41;PR;2005;43.2
22;PI;2005;10.72
25;PB;2005;30.24
51;MT;2005;38.23
50;MS;2005;31.72
31;MG;2005;31.33
21;MA;2005;10.42
52;GO;2005;28.52
32;ES;2005;9.34
53;DF;2005;31.3
13;AM;2005;12.43
27;AL;2005;37.5
12;AC;2005;75
12;AC;2006;11.74
27;AL;2006;72.07
13;AM;2006;24.01
29;BA;2006;31.7
23;CE;2006;16.25
53;DF;2006;39.16
32;ES;2006;81.18
52;GO;2006;35.29
21;MA;2006;13.99
31;MG;2006;33.48
50;MS;2006;25.08
51;MT;2006;29.88
25;PB;2006;32.83
26;PE;2006;80.53
22;PI;2006;11.98
41;PR;2006;40.62
33;RJ;2006;68.2
24;RN;2006;21.25
11;RO;2006;44.26
14;RR;2006;26.73
16;AP;2006;11.57
15;PA;2006;32.15
35;SP;2006;31.73
17;TO;2006;14.47
43;RS;2006;29.69
42;SC;2006;18.58
28;SE;2006;25.33
15;PA;2007;29.25
14;RR;2007;11.75
42;SC;2007;11.11
12;AC;2007;17.11
27;AL;2007;82.52
13;AM;2007;28.33
16;AP;2007;28.82
29;BA;2007;32.77
23;CE;2007;13.42
53;DF;2007;33.85
32;ES;2007;95.58
52;GO;2007;41.5
21;MA;2007;11.53
31;MG;2007;35.57
50;MS;2007;35.73
51;MT;2007;38.21
25;PB;2007;33.86
26;PE;2007;70.53
22;PI;2007;11.69
41;PR;2007;41.98
33;RJ;2007;63.21
24;RN;2007;26.7
11;RO;2007;18.2
43;RS;2007;30.95
28;SE;2007;31.95
35;SP;2007;22.72
17;TO;2007;19.01
28;SE;2008;18.47
32;ES;2008;98.82
35;SP;2008;30.43
52;GO;2008;49.86
11;RO;2008;35.11
14;RR;2008;17.54
43;RS;2008;32.48
17;TO;2008;31.03
29;BA;2008;48.67
42;SC;2008;26.2
53;DF;2008;53.46
24;RN;2008;35.24
33;RJ;2008;45.57
21;MA;2008;12.49
31;MG;2008;31.4
50;MS;2008;31.77
51;MT;2008;38.38
15;PA;2008;37.47
25;PB;2008;45.27
26;PE;2008;9.86
22;PI;2008;11.9
12;AC;2008;11.19
27;AL;2008;76.35
13;AM;2008;24.31
16;AP;2008;14.92
23;CE;2008;20.93
41;PR;2008;76.14
15;PA;2009;37.04
17;TO;2009;30.43
35;SP;2009;17.4
28;SE;2009;23.17
42;SC;2009;19.48
14;RR;2009;32.52
11;RO;2009;56.61
24;RN;2009;34.2
33;RJ;2009;42.26
41;PR;2009;67.71
22;PI;2009;15.01
26;PE;2009;77.76
25;PB;2009;51.63
51;MT;2009;49.18
50;MS;2009;39.03
31;MG;2009;34.51
21;MA;2009;16.23
52;GO;2009;46.86
32;ES;2009;94.13
53;DF;2009;51.36
23;CE;2009;24.22
29;BA;2009;50.95
16;AP;2009;16.19
13;AM;2009;28.2
27;AL;2009;9.91
12;AC;2009;11.04
43;RS;2009;38.7
28;SE;2010;22.55
32;ES;2010;60.79
12;AC;2010;25.77
27;AL;2010;68.47
13;AM;2010;16.84
16;AP;2010;15.45
29;BA;2010;45.93
23;CE;2010;40.16
53;DF;2010;43.05
17;TO;2010;13.85
35;SP;2010;11.4
42;SC;2010;15.07
43;RS;2010;34.34
14;RR;2010;61
11;RO;2010;35.88
24;RN;2010;33.3
33;RJ;2010;39.13
41;PR;2010;57.17
22;PI;2010;103.21
26;PE;2010;46.4
25;PB;2010;57.21
15;PA;2010;50.25
51;MT;2010;25.42
50;MS;2010;23.91
31;MG;2010;28.24
